Model,Dataset,UseWindowScalar,Epoch,TimeStepNum,LookAheadNum,NetworkType,Features,BatchSize,RMSE,MAPE,R2,TrainingLoss,ValidationLoss
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,88,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,391.05,0.61,0.998,5.0261540309293196e-05,9.208428673446178e-05
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,89,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,385.83,0.6,0.998,5.102704744786024e-05,8.54783647810109e-05
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,90,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,395.83,0.62,0.998,5.042743214289658e-05,0.00010466621461091563
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,91,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,393.14,0.62,0.998,5.489877366926521e-05,9.784988651517779e-05
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,92,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,402.16,0.64,0.998,5.616537600872107e-05,0.00011465106217656285
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,93,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,416.53,0.66,0.998,5.086274177301675e-05,0.00014716321311425418
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,94,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,384.3,0.6,0.998,5.2800533012486994e-05,8.719608013052493e-05
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,95,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,382.14,0.6,0.998,5.399892688728869e-05,8.359194180229679e-05
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,96,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,414.52,0.66,0.998,5.226612847764045e-05,0.00014130753697827458
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,97,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,401.28,0.63,0.998,4.958709905622527e-05,0.0001238419790752232
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,98,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,397.97,0.63,0.998,5.442017936729826e-05,0.00011263771739322692
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,99,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,653.07,1.04,0.995,5.118757690070197e-05,0.0007353611290454865
SavedModels/10,Datasets/BTC-2018-2022-Hourly.csv,False,100,80,1,GRU,Close-Low-High-Open-Volume BTC-Volume USD-,500,428.27,0.68,0.998,5.489596878760494e-05,0.00017123539873864502
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,1,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,864.79,1.36,0.99,0.0013033503200858831,0.001174576231278479
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,2,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,641.74,1.01,0.995,0.00025310111232101917,0.00033429209724999964
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,3,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,631.13,1.0,0.995,0.00017884813132695854,0.00030183306080289185
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,4,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,788.9,1.26,0.992,0.000149715255247429,0.0008900122484192252
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,5,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,655.96,1.04,0.995,0.00012427002366166562,0.00039824607665650547
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,6,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,636.08,1.03,0.995,0.0001231133792316541,0.00023455306654796004
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,7,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,601.17,0.95,0.996,0.00011233353870920837,0.0002291877899551764
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,8,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,615.28,0.99,0.996,0.00010860186739591882,0.0002265401417389512
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,9,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,686.13,1.11,0.994,9.919989679474384e-05,0.0004762040334753692
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,10,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,648.18,1.03,0.995,9.207508264807984e-05,0.0004208548925817013
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,11,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,596.76,0.95,0.996,9.072944521903992e-05,0.00019648244779091328
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,12,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,714.64,1.14,0.994,9.193738515023142e-05,0.0006269867881201208
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,13,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,582.43,0.92,0.996,8.79756044014357e-05,0.00020289271196816117
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,14,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,620.57,0.98,0.995,8.807433187030256e-05,0.00034559424966573715
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,15,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,715.51,1.16,0.994,8.346159302163869e-05,0.0006000851280987263
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,16,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,587.28,0.94,0.996,8.589987555751577e-05,0.00019098444317933172
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,17,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,567.23,0.9,0.996,8.231241372413933e-05,0.00018280277436133474
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,18,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,596.42,0.94,0.996,8.231113315559924e-05,0.0002960657002404332
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,19,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,610.34,0.97,0.995,8.043825073400512e-05,0.00033737413468770683
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,20,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,669.96,1.06,0.994,7.645895675523207e-05,0.0005436860374175012
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,21,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,790.23,1.28,0.992,7.464988448191434e-05,0.0009051178931258619
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,22,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,814.09,1.33,0.992,6.520670285681263e-05,0.0009825177257880569
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,23,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,554.54,0.88,0.996,7.085407560225576e-05,0.00017677705909591168
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,24,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,556.82,0.88,0.996,7.102648669388145e-05,0.0001917620684253052
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,25,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,656.28,1.07,0.995,7.196293154265732e-05,0.0004234751977492124
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,26,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,586.03,0.94,0.996,6.399971607606858e-05,0.0002588568313512951
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,27,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,577.73,0.93,0.996,6.427859625546262e-05,0.0002399895602138713
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,28,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,582.23,0.93,0.996,6.437291449401528e-05,0.00027607165975496173
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,29,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,610.28,0.97,0.995,6.16194010945037e-05,0.00035996167571283877
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,30,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,579.22,0.91,0.996,6.542911432916299e-05,0.00029426897526718676
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,31,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,674.4,1.08,0.994,6.156047311378643e-05,0.0005587334744632244
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,32,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,540.06,0.85,0.997,6.075618148315698e-05,0.0001647360622882843
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,33,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,547.38,0.87,0.996,6.349928298732266e-05,0.00019408301159273833
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,34,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,558.11,0.89,0.996,6.249647412914783e-05,0.00021115819981787354
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,35,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,542.41,0.87,0.997,6.435057730413973e-05,0.0001826724474085495
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,36,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,662.88,1.07,0.995,5.980881905998103e-05,0.0005075801745988429
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,37,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,581.95,0.95,0.996,5.986285032122396e-05,0.0002477660891599953
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,38,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,616.23,1.01,0.995,5.778721970273182e-05,0.00034261768450960517
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,39,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,544.28,0.86,0.996,6.023830428603105e-05,0.00020621376461349428
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,40,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,530.65,0.84,0.997,5.686930671799928e-05,0.00017910791211761534
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,41,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,672.8,1.06,0.994,5.864195918547921e-05,0.0005907706217840314
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,42,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,602.67,0.97,0.996,5.595282345893793e-05,0.0003505572967696935
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,43,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,517.74,0.82,0.997,5.691994010703638e-05,0.0001529108703834936
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,44,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,525.46,0.83,0.997,5.7283021305920556e-05,0.0001596526853973046
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,45,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,532.9,0.84,0.997,5.7259741879533976e-05,0.00019969679124187678
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,46,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,597.06,0.97,0.996,5.362186857382767e-05,0.0003491602255962789
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,47,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,548.78,0.88,0.996,5.843781400471926e-05,0.0002175101253669709
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,48,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,577.48,0.92,0.996,5.445760689326562e-05,0.0003325139987282455
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,49,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,521.71,0.83,0.997,5.6482909712940454e-05,0.00018315756460651755
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,50,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,738.35,1.19,0.993,5.5888569477247074e-05,0.0007898599142208695
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,51,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,543.42,0.87,0.996,5.577653428190388e-05,0.00022307582548819482
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,52,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,666.46,1.08,0.994,5.6993725593201816e-05,0.0005702308262698352
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,53,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,564.84,0.9,0.996,5.48543939657975e-05,0.0003044407640118152
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,54,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,586.95,0.93,0.996,5.9436311858007684e-05,0.00037420931039378047
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,55,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,506.95,0.8,0.997,5.514646181836724e-05,0.0001708547497401014
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,56,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,502.83,0.79,0.997,6.0293692513369024e-05,0.00016420200699940324
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,57,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,500.42,0.79,0.997,5.378635978559032e-05,0.0001572530745761469
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,58,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,576.58,0.91,0.996,5.28587588632945e-05,0.0003601267817430198
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,59,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,517.31,0.82,0.997,5.3662326536141336e-05,0.00021082277817185968
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,60,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,492.01,0.78,0.997,5.291659545036964e-05,0.00013475105515681207
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,61,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,487.51,0.77,0.997,5.2638202760135755e-05,0.00013318064156919718
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,62,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,506.22,0.81,0.997,5.506154411705211e-05,0.0001732166565489024
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,63,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,556.96,0.92,0.996,5.4156720580067486e-05,0.00026352485292591155
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,64,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,555.54,0.87,0.996,5.630699888570234e-05,0.0003278162039350718
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,65,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,491.31,0.77,0.997,5.4821437515784055e-05,0.00015666315448470414
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,66,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,647.64,1.02,0.995,5.3334941185312346e-05,0.0005799959762953222
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,67,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,489.0,0.77,0.997,5.442327164928429e-05,0.0001536733761895448
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,68,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,573.89,0.92,0.996,5.484991561388597e-05,0.0003380005364306271
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,69,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,490.82,0.79,0.997,5.8468962379265577e-05,0.0001354060077574104
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,70,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,656.97,1.03,0.995,5.6071949074976146e-05,0.0006420721765607595
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,71,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,611.88,0.97,0.995,5.657512883772142e-05,0.0004677542019635439
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,72,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,477.95,0.75,0.997,5.336371759767644e-05,0.0001383410271955654
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,73,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,482.52,0.76,0.997,5.46224218851421e-05,0.0001482380903325975
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,74,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,579.92,0.93,0.996,5.181014785193838e-05,0.0003708990989252925
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,75,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,480.57,0.75,0.997,5.1488987082848325e-05,0.00014621105219703168
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,76,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,537.93,0.86,0.996,5.306704406393692e-05,0.00025460770120844245
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,77,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,491.9,0.78,0.997,5.422985123004764e-05,0.000162933356477879
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,78,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,476.86,0.75,0.997,5.343011798686348e-05,0.00013934180606156588
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,79,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,484.0,0.76,0.997,5.1271257689222693e-05,0.00016723982116673142
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,80,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,527.66,0.83,0.997,5.7518103858456016e-05,0.0002756963949650526
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,81,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,651.57,1.04,0.995,5.668019730364904e-05,0.0005963679286651313
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,82,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,543.86,0.87,0.996,5.520243939827196e-05,0.00030006689485162497
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,83,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,466.34,0.73,0.997,5.850245725014247e-05,0.00012132679694332182
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,84,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,537.17,0.85,0.996,5.513970972970128e-05,0.00031015241984277964
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,85,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,567.61,0.9,0.996,5.512534698937088e-05,0.0003733210905920714
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,86,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,580.8,0.92,0.996,5.245318607194349e-05,0.0004234189400449395
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,87,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,503.68,0.79,0.997,5.441305984277278e-05,0.00023396189499180764
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,88,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,599.42,0.94,0.995,5.3978594223735854e-05,0.0005062848795205355
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,89,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,622.03,0.99,0.995,6.022628804203123e-05,0.0005440269014798105
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,90,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,550.82,0.87,0.996,5.545091335079633e-05,0.0003496398567222059
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,91,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,461.11,0.72,0.997,5.4455187637358904e-05,0.00014069807366468012
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,92,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,451.69,0.71,0.998,5.331579450285062e-05,0.00011629579239524901
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,93,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,462.37,0.73,0.997,5.5238564527826384e-05,0.00014485545398201793
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,94,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,513.71,0.82,0.997,5.611738015431911e-05,0.00023589821648783982
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,95,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,461.84,0.72,0.997,5.505961598828435e-05,0.0001512511953478679
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,96,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,446.76,0.7,0.998,5.3561143431579694e-05,0.00011682369949994609
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,97,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,442.52,0.69,0.998,5.5287298891926184e-05,0.00011193820682819933
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,98,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,492.33,0.78,0.997,5.725740993511863e-05,0.00020626006880775094
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,99,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,478.29,0.76,0.997,5.225035056355409e-05,0.00018310542509425431
SavedModels/11,Datasets/BTC-2018-2022-Hourly.csv,False,100,80,1,LSTM,Close-Low-High-Open-Volume BTC-Volume USD-,500,553.83,0.89,0.996,4.9549140385352075e-05,0.00034184372634626925
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,1,80,1,GRU,Close-,500,528.16,0.85,0.997,0.0025746310129761696,0.00018457432452123612
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,2,80,1,GRU,Close-,500,510.45,0.8,0.997,0.00021916341211181134,0.0001717184786684811
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,3,80,1,GRU,Close-,500,502.1,0.78,0.997,0.00017997215036302805,0.00016342934395652264
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,4,80,1,GRU,Close-,500,538.51,0.86,0.996,0.00015307175635825843,0.0002483653952367604
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,5,80,1,GRU,Close-,500,482.82,0.76,0.997,0.00013912731083109975,0.0001310976513195783
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,6,80,1,GRU,Close-,500,478.78,0.75,0.997,0.00012193006841698661,0.0001289166830247268
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,7,80,1,GRU,Close-,500,475.33,0.74,0.997,0.00011518649262143299,0.00013383047189563513
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,8,80,1,GRU,Close-,500,477.17,0.75,0.997,0.00011732200073311105,0.00014227315841708332
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,9,80,1,GRU,Close-,500,488.48,0.77,0.997,0.0001039742273860611,0.0001774426200427115
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,10,80,1,GRU,Close-,500,464.77,0.73,0.997,9.455646795686334e-05,0.00012265777331776917
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,11,80,1,GRU,Close-,500,469.84,0.74,0.997,9.032918751472607e-05,0.00013206613948568702
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,12,80,1,GRU,Close-,500,458.51,0.72,0.998,8.926830196287483e-05,0.00012080039596185088
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,13,80,1,GRU,Close-,500,471.22,0.74,0.997,8.858829096425325e-05,0.00016391102690249681
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,14,80,1,GRU,Close-,500,552.87,0.9,0.996,8.555658132536337e-05,0.0003198245831299573
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,15,80,1,GRU,Close-,500,464.39,0.73,0.997,8.797956979833543e-05,0.00014343477960210294
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,16,80,1,GRU,Close-,500,472.0,0.74,0.997,7.989710866240785e-05,0.00017563949222676456
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,17,80,1,GRU,Close-,500,536.75,0.86,0.996,7.860238838475198e-05,0.0003362795105203986
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,18,80,1,GRU,Close-,500,452.58,0.71,0.998,7.419524627039209e-05,0.0001290755026275292
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,19,80,1,GRU,Close-,500,450.96,0.71,0.998,7.453566649928689e-05,0.00012241707008797675
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,20,80,1,GRU,Close-,500,475.58,0.75,0.997,6.997834134381264e-05,0.00018659429042600095
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,21,80,1,GRU,Close-,500,450.32,0.72,0.998,7.435623410856351e-05,0.0001155664722318761
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,22,80,1,GRU,Close-,500,450.97,0.72,0.998,7.282802107511088e-05,0.00011798363993875682
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,23,80,1,GRU,Close-,500,496.03,0.8,0.997,6.901601591380313e-05,0.00020829576533287764
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,24,80,1,GRU,Close-,500,444.92,0.7,0.998,6.98660733178258e-05,0.0001277870178455487
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,25,80,1,GRU,Close-,500,466.87,0.75,0.997,6.323498382698745e-05,0.00016278483963105828
SavedModels/12,Datasets/BTC-2018-2022-Hourly.csv,False,26,80,1,GRU,Close-,500,435.63,0.69,0.998,6.751922774128616e-05,0.00011011012247763574
